target_institution_name,target_state,target_county,match_tier,confidence,is_hospital_taxonomy,npi,org_name,other_name,pl_addr1,pl_city,pl_state,pl_zip,taxonomy_1,taxonomy_2,is_subpart,parent_org_name,deactivation_date
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.214,False,1972551299,MAINE MOLECULAR IMAGING LLC,,95 CAMPUS AVE,LEWISTON,ME,042406055,293D00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.214,False,1750339065,MAINE MOLECULAR IMAGING LLC,,149 NORTH ST,WATERVILLE,ME,049014974,293D00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.214,False,1578667994,MAINE MOLECULAR IMAGING LLC,,27 INDUSTRIAL AVE,SANFORD,ME,040735820,293D00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.214,False,1659329985,MAINE MOLECULAR IMAGING LLC,,118 NORTHPORT AVE,BELFAST,ME,049156009,293D00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.214,False,1548219579,MAINE MOLECULAR IMAGING LLC,,1 MEDICAL CENTER DR,BIDDEFORD,ME,04005,293D00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.214,False,1285682591,MAINE MOLECULAR IMAGING LLC,,123 MEDICAL CENTER DR,BRUNSWICK,ME,040112652,293D00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.214,False,1942258264,MAINE MOLECULAR IMAGING LLC,,360 BROADWAY,BANGOR,ME,044013979,293D00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.214,False,1184161085,"MAINE MOLECULAR IMAGING, LLC",<UNAVAIL>,6 GLEN COVE DR,ROCKPORT,ME,048564240,2085R0202X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.213,False,1669589305,"CENTRAL MAINE LONG TERM CARE, INC.",,26 BOLSTER ST,AUBURN,ME,042105302,310400000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.213,False,1437399359,CENTRAL MAINE MEDICAL FAMILY,,77 BATES ST STE 202,LEWISTON,ME,042407637,174400000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.213,False,1013120898,MAINE ADMINISTRATIVE SCHOOL DISTRICT NO 61,,900 BRIDGTON ROAD,BRIDGTON,ME,04009,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.213,False,1881767846,MAINE EAR NOSE & THROAT CENTER LLC,<UNAVAIL>,69 US ROUTE 1,SCARBOROUGH,ME,040749374,207Y00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.213,False,1619519873,MAINE MEDICAL CONSULTANTS PC,,335 BRIGHTON AVE,PORTLAND,ME,041022363,207R00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.213,False,1417087883,MAINE NEONATOLOGY ASSOCIATES,,22 BRAMHALL ST,PORTLAND,ME,041023175,2080N0001X,,N,,06/03/2008
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.213,False,1073621751,MAINE PHYSICAL THERAPY LIMITED PARTNERSHIP,,28 COLLEGE AVE,WATERVILLE,ME,049016105,261QP2000X,225100000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.213,False,1821106501,MAINE PHYSICAL THERAPY LIMITED PARTNERSHIP,,23 LEIGHTON RD,AUGUSTA,ME,043307705,225100000X,261QP2000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.212,False,1386931376,COASTAL MAINE PEDIATRIC DENTISTRY,<UNAVAIL>,84 BARIBEAU DR,BRUNSWICK,ME,040113218,1223P0221X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.212,False,1316242084,"MAINE HOMECARE, LLC",<UNAVAIL>,55 FODEN RD,SOUTH PORTLAND,ME,041061717,251E00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.211,False,1205334646,MAINE ACCESSIBILITY CORPORATION,,2 PRINTERS DR STE 6,HERMON,ME,044011336,332B00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.211,False,1952043911,"MAINE JOB SOLUTIONS, LLC",,128 TAUNTON DR,SULLIVAN,ME,046643020,373H00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.209,False,1144028374,COASTAL MAINE COUNSELING LLC,,24 EASTFIELD RD,PORTLAND,ME,041022268,1041C0700X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.209,False,1558632984,MAINE CENTER ON DEAFNESS,,68 BISHOP ST,PORTLAND,ME,041032681,251S00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.208,False,1003001702,CENTRAL MAINE FAMILY COUNSELING PA,,300 PINE ST,LEWISTON,ME,042406309,251S00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.208,False,1669607644,"MAINE DENTAL HEALTH OUT-REACH, INC",,45 GREENWOOD TER,WINTHROP,ME,043641505,124Q00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.206,False,1881209641,CANDID MAINE PC,,415 CONGRESS ST STE 201,PORTLAND,ME,041013500,1223X0400X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.206,False,1689566036,MAINE AXIS CARE,,415 CONGRESS ST STE 301I,PORTLAND,ME,041013586,251E00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.206,False,1407442320,MAINE HOME CARE,,535 OCEAN AVE,PORTLAND,ME,041034973,251E00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.205,False,1972544724,"CENTRAL MAINE DENTAL HEALTH CENTER, LLC",,488 SABATTUS ST,LEWISTON,ME,042404113,261QD0000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.205,False,1770431736,CLEMENTINE MAINE ABA LLC,,41 HUTCHINS DR,PORTLAND,ME,041021978,103K00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.205,False,1457057374,MAINE ANESTHESIA SERVICES LLC,,254 COMMERCIAL ST STE 245,PORTLAND,ME,041014899,207L00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.205,False,1275593022,MAINE COAST EYE CARE,,34 OLD COUNTY RD,ROCKPORT,ME,048564004,207W00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.205,False,1164870424,MAINE FAMILY CHIROPRACTIC,,256 US ROUTE 1,FALMOUTH,ME,041051399,225700000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.205,False,1427512904,MAINE FUNCTIONAL MEDICINE,,33 PENN PLZ STE A,BANGOR,ME,044013619,207Q00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.205,False,1073753927,"MAINE HOSPITALIST SERVICE, INC",,22 BRAMHALL ST,PORTLAND,ME,041023134,208M00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.205,False,1285703025,"MAINE REHABILITATIVE HEALTHCARE, LLC",,306 US ROUTE 1,SCARBOROUGH,ME,040747640,208100000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.204,False,1447107149,"MAINE ACUTE CARE MEDICINE, PLLC",,335 BRIGHTON AVE STE 201,PORTLAND,ME,041022361,207R00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.204,False,1366730178,MAINE INTEGRATIVE CHIROPRACTIC,,8 JESSE ROBBINS RD,BELFAST,ME,049157510,111N00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.204,False,1619197423,MAINE PEDIATRIC SURGICAL ASSOCIATES,,887 CONGRESS ST,PORTLAND,ME,041023100,2086S0120X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1952721276,"CENTRAL MAINE DENTAL, L.L.C.",<UNAVAIL>,488 SABATTUS ST,LEWISTON,ME,042404113,1223G0001X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1972678373,CENTRAL MAINE GASTROENTEROLOGY ASSOCIATES,,77 BATES ST,LEWISTON,ME,04240,207RG0100X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1922437425,CENTRAL MAINE ORTHOPAEDICS,,690 MINOT AVE,AUBURN,ME,042103922,204R00000X,208VP0014X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1629075940,"CENTRAL MAINE OSTEOPATHIC MANUAL MEDICINE, LLC",,2 GREAT FALLS PLZ,AUBURN,ME,042105966,204D00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1629371471,COASTAL MAINE BEHAVIORAL HEALTH INC.,,96 HIGH ST.,BELFAST,ME,04915,251B00000X,251S00000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1679563076,EASTERN MAINE EYE ASSOCIATES PA,,900 HAMMOND ST # A,BANGOR,ME,044014378,207W00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1013314483,"EASTERN MAINE EYE ASSOCIATES, PA",,885 UNION STREET,BANGOR,ME,044013087,207W00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1265441323,EASTERN MAINE HEALTHCARE SYSTEMS,<UNAVAIL>,364 PRITHAM AVE,GREENVILLE,ME,04441,261QR1300X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1104834977,EASTERN MAINE HEALTHCARE SYSTEMS,<UNAVAIL>,364 PRITHAM AVENUE,GREENVILLE,ME,04441,275N00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1992096515,MAINE BEHAVIORAL HEALTH ORGANIZATION,,203 NORTH RD,ATHENS,ME,049124004,251S00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1669880597,MAINE BEHAVIORAL HEALTH ORGANIZATION,,30 LEAVITT ST,SKOWHEGAN,ME,049761843,251S00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1124553979,MAINE BEHAVIORAL HEALTH ORGANIZATION,,49 OAK ST,AUGUSTA,ME,043305118,251S00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1265289524,"MAINE EMPLOYMENT SOLUTIONS, LLC",,650 MAIN ST STE 102,SOUTH PORTLAND,ME,041065448,253Z00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1679012157,MAINE FAMILY SERVICES LLC,,95 NARRAGANSETT ST,GORHAM,ME,040381411,310400000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1598983918,"MAINE GROWTH OPPORTUNITIES, INC.",,611 RIDGE RD,CHESTERVILLE,ME,049383607,174400000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1083008098,MAINE LIFE CARE RETIREMENT COMMUNITY,,15 PIPER ROAD,SCARBOROUGH,ME,040747541,363LG0600X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1649251034,"MAINE LIFE CARE RETIREMENT COMMUNITY, INC.",,15 PIPER RD,SCARBOROUGH,ME,040747541,314000000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.2,False,1043424344,MAINE NEPHROLOGY ASSOCIATES P.A.,,1600B CONGRESS ST,PORTLAND,ME,041022124,207RN0300X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.197,False,1528030814,MAINE CENTER OF CANCER MEDICINE & BLOOD DISORDERS,,100 CAMPUS DR UNIT 108,SCARBOROUGH,ME,040747172,207RH0003X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.196,False,1891907978,CENTRAL MAINE ENDOCRINOLOGY,<UNAVAIL>,287 MAIN ST,LEWISTON,ME,042407054,207RE0101X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.196,False,1457547630,"COASTAL MAINE CHIROPRACTIC CENTER, P.C.",<UNAVAIL>,130 OAK ST,ELLSWORTH,ME,046051667,111N00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.196,False,1801848791,MAINE COAST PHYSICIAN AFFILIATES,<UNAVAIL>,50 UNION ST,ELLSWORTH,ME,046051586,332BC3200X,335E00000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.196,False,1679376065,"MAINE FOOT AND ANKLE SPECIALISTS, PLLC",<UNAVAIL>,619 BRIGHTON AVE,PORTLAND,ME,041022373,213ES0103X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.196,False,1902755408,MAINE MULTILINGUAL SERVICES LLC,,203 ANDERSON ST STE 1-4,PORTLAND,ME,041017506,104100000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.196,False,1558212555,MAINE MULTILINGUAL SERVICES LLC,,203 ANDERSON ST STE 1-4,PORTLAND,ME,041017506,104100000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.195,False,1407701667,MAINE HEARTS HOME CARE LLC,,9 WALKER AVE,LEWISTON,ME,042405908,253Z00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.195,False,1053878371,MAINE MEDICAL SERVICES LLC,,50 UNION ST,ELLSWORTH,ME,046051534,207R00000X,208M00000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.194,False,1962239103,COASTAL MAINE ORAL & MAXILLOFACIAL SURGERY PA,,180 US ROUTE 1,SCARBOROUGH,ME,04074,1223S0112X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.194,False,1841026929,"COASTAL MAINE ORAL & MAXILLOFACIAL SURGERY, PA",,180 US ROUTE 1,SCARBOROUGH,ME,040749073,261QD0000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.193,False,1467928705,"MAINE COMPREHENSIVE PAIN MANAGEMENT, PC",,400 ENTERPRISE DR STE 101,SCARBOROUGH,ME,040747662,208VP0000X,208VP0014X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.193,False,1649483215,MAINE SCHOOL ADMINISTRATIVE DISTRICT 3,,74 SCHOOL STREET,UNITY,ME,049889734,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.193,False,1649484023,MAINE SCHOOL ADMINISTRATIVE DISTRICT 3,,74 SCHOOL STREET,UNITY,ME,049889734,251C00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.192,False,1861844300,CENTRAL MAINE APOTHECARY VENTURES,<UNAVAIL>,593 CENTER ST,AUBURN,ME,042106323,3336C0003X,3336S0011X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.192,False,1215552195,CENTRAL MAINE SPEECH AND LANGUAGE,,931 CHINA RD,ALBION,ME,049106705,235Z00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.192,False,1437529393,"MAINE COAST HAND AND SHOULDER, P.C.",,50 UNION ST,ELLSWORTH,ME,046051534,207X00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.191,False,1841968914,MAINE MEDICAL SPECIALISTS PC,,6 CITY CTR FL 3,PORTLAND,ME,041015808,261Q00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1821834912,MAINE COASTLINE SUPPORT LLC,<UNAVAIL>,17 SHEFFIELD AVE,LEWISTON,ME,042401609,253Z00000X,,Y,MAINE COASTLINE SUPPORT LLC,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1699630384,MAINE FAMILY COUNSELING LLC,,94 AUBURN ST,PORTLAND,ME,041032141,101YM0800X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1023231321,MAINE SCHOOL ADMINISTRATION DISTRICT #67,,57 MAIN STREET,LINCOLN,ME,04457,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1699980714,MAINE SCHOOL ADMINISTRATIVE DISTRICT # 15,,14 SHAKER RD,GRAY,ME,040399701,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1194933176,MAINE SCHOOL ADMINISTRATIVE DISTRICT # 15,,14 SHAKER RD,GRAY,ME,040399701,251C00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1487876678,MAINE SCHOOL ADMINISTRATIVE DISTRICT #12,,606 MAIN STREET,JACKMAN,ME,049450239,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1134339641,MAINE SCHOOL ADMINISTRATIVE DISTRICT #24,,169 MAIN ST,VAN BUREN,ME,047851249,251300000X,251C00000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1578776258,MAINE SCHOOL ADMINISTRATIVE DISTRICT #24,,169 MAIN ST,VAN BUREN,ME,047851249,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1326260662,MAINE SCHOOL ADMINISTRATIVE DISTRICT #48,<UNAVAIL>,182 MOOSEHEAD TRAIL,NEWPORT,ME,04953,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1225241102,MAINE SCHOOL ADMINISTRATIVE DISTRICT #48,<UNAVAIL>,182 MOOSEHEAD TRAIL,NEWPORT,ME,04953,251C00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1134332018,MAINE SCHOOL ADMINISTRATIVE DISTRICT #48,<UNAVAIL>,182 MOOSEHEAD TRAIL,NEWPORT,ME,049530040,251B00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1487861753,MAINE SCHOOL ADMINISTRATIVE DISTRICT #50,,12 STAR STREET,THOMASTON,ME,04861,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1700050390,MAINE SCHOOL ADMINISTRATIVE DISTRICT #75,,73 EAGLES WAY,TOPSHAM,ME,040861239,261Q00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1831309855,MAINE SCHOOL ADMINISTRATIVE DISTRICT 19,,44 SOUTH ST,LUBEC,ME,046524002,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1760607188,MAINE SCHOOL ADMINISTRATIVE DISTRICT 34,,6A LIONS WAY,BELFAST,ME,049150363,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1831304484,MAINE SCHOOL ADMINISTRATIVE DISTRICT 36,,9 CEDAR ST,LIVERMORE FALLS,ME,042541336,251C00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.19,False,1720293376,MAINE SCHOOL ADMINISTRATIVE DISTRICT 36,,9 CEDAR ST,LIVERMORE FALLS,ME,042541336,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.189,False,1891810412,MAINE CENTERS FOR HEALTHCARE PHYSICAL THERAPY,,980 FOREST AVE,PORTLAND,ME,041033336,225100000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.188,False,1356420400,MAINE CENTER FOR LIPIDS & CARDIOVASCULAR HEALTH LLC,,96 CAMPUS DR,SCARBOROUGH,ME,040747133,174400000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.186,False,1740888114,MAINE COMMUNITY HOMECARE,,33 ANDERSON AVE,WESTBROOK,ME,040924003,253Z00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.186,False,1265065833,MAINE MOBILE DIAGNOSTICS INC,,8 TREMONT ST,SOUTH PORTLAND,ME,041066129,235Z00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.186,False,1962043786,MAINE SAFE RIDE SERVICES,,32 WATER ST,SACO,ME,04072,343900000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.185,False,1255070041,EQ MAINE LLC,,233 VILLAGE VIEW STREET,WILTON,ME,04294,101YM0800X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.184,False,1316171796,"AMEDISYS MAINE, PLLC",<UNAVAIL>,23 WATER ST,BANGOR,ME,044016364,251E00000X,251E00000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.183,False,1205896107,"MAINE CENTER FOR CANCER MEDICINE & BLOOD DISORDERS, P.A.",<UNAVAIL>,11 ROCK ROW STE 120,WESTBROOK,ME,040924877,1041C0700X,133V00000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.183,False,1760546253,"MAINE CENTER FOR CANCER MEDICINE & BLOOD DISORDERS, P.A.",,11 ROCK ROW STE 120,WESTBROOK,ME,040924877,332B00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.183,False,1578003547,"MAINE CENTER FOR CANCER MEDICINE & BLOOD DISORDERS, P.A.",<UNAVAIL>,105 TOPSHAM FAIR MALL RD UNIT 1,TOPSHAM,ME,040861773,332B00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.183,False,1205376274,"MAINE CENTER FOR CANCER MEDICINE & BLOOD DISORDERS, P.A.",<UNAVAIL>,2 INDEPENDENCE DR,KENNEBUNK,ME,040436078,332B00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.182,False,1114129756,CENTRAL MAINE ENDODONTICS,,219 MOUNT AUBURN AVE,AUBURN,ME,04210,1223E0200X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.182,False,1225149370,CENTRAL MAINE EYE OPTICAL,,181 RUSSELL ST,LEWISTON,ME,042405436,152W00000X,207W00000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.182,False,1104910926,COASTAL MAINE FOOT & ANKLE CENTER PLLC,,21 NORTHBROOK DR,FALMOUTH,ME,041051346,213ES0103X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.182,False,1659008100,"COASTAL MAINE PSYCHOTHERAPY SERVICES, LLC",,4 FUNDY RD STE 104,FALMOUTH,ME,041051764,1041C0700X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.182,False,1992205249,MAINE ASSISTIVE TECHNOLOGY SOLUTIONS,,24 HIGHLAND AVE,NEWPORT,ME,049533229,224Z00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.182,False,1730548173,MAINE COMPREHENSIVE HEALTH INSTITUTE,,143 SILVER ST,WATERVILLE,ME,049015833,171100000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.182,False,1033585278,MAINE HOME CARE SOLUTIONS,,175 BLACK POINT RD,SCARBOROUGH,ME,040749351,253Z00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.182,False,1063468163,"MAINE ORAL & MAXILLOFACIAL SURGERY ASSOCIATES, P.A.",,211 MOUNT AUBURN AVE,AUBURN,ME,042108521,1223S0112X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.182,False,1780897595,MAINE SCHOOL ADMINISTRATIVE DISTRICT #16 (MSAD #16),,7 REED ST,HALLOWELL,ME,04347,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.181,False,1528280179,MAINE EDUCATIONAL CENTER FOR THE DEAF AND HARD OF HEARING,<UNAVAIL>,1 MACKWORTH IS,FALMOUTH,ME,041051900,251300000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.18,False,1306875208,MAINE ARTIFICIAL LIMB & ORTHOTICS,,959 BRIGHTON AVE,PORTLAND,ME,041021020,222Z00000X,332B00000X,N,,10/30/2008
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.179,False,1811230790,HEALTHY MAINE SMILES,,175 FERRY RD,LEWISTON,ME,042401101,124Q00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.179,False,1760375703,MAINE HAPPY HOMECARE LLC,,754 HOLLIS RD,HOLLIS CENTER,ME,040423813,253Z00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.176,False,1215234174,"CENTRAL MAINE PARTNERS IN HEALTH, LLC",,254 WESTERN AVE,SOUTH PORTLAND,ME,041062410,305S00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.176,False,1144845207,MAINE COMMUNITY SUPPORT SERVICES,,31 RIVER ST APT 1,LEWISTON,ME,042407873,251B00000X,251E00000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.176,False,1376236695,MAINE COMMUNITY SUPPORT SERVICES,,8 FLEMING ST,LINCOLN,ME,044571493,251S00000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.175,False,1982434650,DENTISTRYONE OF MAINE DEREK WEIGAND PC,,443 WESTERN AVE # 1062,SOUTH PORTLAND,ME,041061726,1223P0221X,1223G0001X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.175,False,1609511492,MAINE ASCENT PHYSICAL THERAPY & WELLNESS,,81 BARTLETT RD,KITTERY POINT,ME,039055650,225100000X,,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.175,False,1447204763,MAINE COAST REGIONAL HEALTH FACILITIES,<UNAVAIL>,50 UNION ST,ELLSWORTH,ME,046051586,275N00000X,,Y,MAINE COAST REGIONAL HEALTH FACILITIES,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.175,False,1598152035,MAINE COAST REGIONAL HEALTH FACILITIES,,50 UNION ST,ELLSWORTH,ME,046051534,208000000X,207R00000X,N,,
Maine Track Program (Tufts/MMC),ME,Cumberland,NAME_ONLY,0.172,False,1265266746,"MAINE COAST ASSESSMENT & THERAPY SERVICES, LLC",,65 PRATT RD,PARSONSFIELD,ME,040476036,1041C0700X,,N,,
